RiskPerformance;ExternalRiskEstimate;MSinceOldestTradeOpen;MSinceMostRecentTradeOpen;AverageMInFile;NumSatisfactoryTrades;NumTrades60Ever2DerogPubRec;NumTrades90Ever2DerogPubRec;PercentTradesNeverDelq;NumTotalTrades;NumTradesOpeninLast12M;PercentInstallTrades;MSinceMostRecentInqexcl7days;NumInqLast6M;NumInqLast6Mexcl7days;NetFractionRevolvingBurden;NetFractionInstallBurden;NumRevolvingTradesWBalance;NumInstallTradesWBalance;NumBank2NatlTradesWHighUtilization;PercentTradesWBalance;MaxDelq2PublicRecLast12M_0;MaxDelq2PublicRecLast12M_1;MaxDelq2PublicRecLast12M_2;MaxDelq2PublicRecLast12M_3;MaxDelq2PublicRecLast12M_4;MaxDelq2PublicRecLast12M_5;MaxDelq2PublicRecLast12M_6;MaxDelq2PublicRecLast12M_7;MaxDelq2PublicRecLast12M_9;MaxDelq2PublicRecLast12M_nan;MaxDelqEver_2;MaxDelqEver_3;MaxDelqEver_4;MaxDelqEver_5;MaxDelqEver_6;MaxDelqEver_7;MaxDelqEver_8;MaxDelqEver_nan
0;51;129;14;72;8;5;3;54;13;0;38;1;1;1;95;80.0;3;2;2;100;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1;90;194;31;86;11;0;0;100;11;0;27;5;1;1;5;58.79405;3;1;0;57;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;85;167;2;58;11;0;0;100;12;2;42;4;2;2;15;68.32019;2;1;0;75;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;71;209;7;88;35;0;0;91;35;3;34;2;0;0;38;61.0;6;7;0;87;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;70;172;4;73;12;0;0;75;12;1;33;2;0;0;55;63.557728;4;1;1;83;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0;74;344;9;86;13;1;1;93;14;1;57;2;1;1;0;31.0;1;3;0;67;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
0;68;445;1;18;7;0;0;100;8;4;38;2;9;7;37;76.59727;2;1;0;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;73;46;1;21;7;0;0;100;8;2;50;1;1;1;17;77.0;2;2;0;83;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;78;311;4;134;17;1;1;89;20;1;11;4;1;1;1;58.83838;3;1;0;56;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;71;151;3;76;44;1;1;98;45;2;16;3;0;0;19;70.0;9;3;1;55;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;66;172;10;90;44;0;0;100;48;1;38;2;2;1;65;85.0;12;2;8;82;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;58;195;2;57;26;0;0;100;27;4;33;1;4;4;72;100.0;9;2;3;92;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;64;212;2;61;33;1;0;87;39;7;49;1;10;10;0;100.0;1;5;0;50;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1;73;243;18;122;20;0;0;95;21;0;5;3;3;3;1;55.32242;4;1;0;44;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0;67;228;19;126;10;0;0;82;12;0;18;2;3;3;37;58.595142;6;1;1;88;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;62;193;15;92;18;0;0;83;18;0;22;2;0;0;76;59.944187;11;1;7;92;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;89;182;47;100;8;0;0;100;8;0;38;4;2;2;4;60.794502;2;1;0;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;61;104;3;50;37;0;0;86;37;2;38;1;4;4;52;94.0;6;5;3;65;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1;82;258;8;118;22;1;0;91;23;2;43;4;0;0;39;66.0;2;2;0;57;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;58;122;5;52;12;2;1;85;13;2;46;1;1;1;72;73.0;5;4;2;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;72;177;3;62;33;0;0;94;33;1;12;3;1;1;10;59.34443;5;1;0;46;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;67;215;17;75;34;0;0;100;34;0;50;2;0;0;90;75.0;9;2;6;85;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;61;56;6;31;21;0;0;100;21;2;29;1;0;0;71;83.0;5;5;3;77;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;56;72;1;28;6;3;3;88;8;3;25;0;2;2;86;3.0;5;1;3;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;58;258;1;81;16;0;0;89;18;3;33;1;3;3;81;95.0;8;3;4;92;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;77;175;39;90;9;0;0;100;9;0;22;5;2;2;65;60.798466;4;1;1;83;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;64;179;2;85;26;0;0;100;28;4;32;1;1;1;85;38.0;10;2;6;86;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
0;87;115;11;59;9;0;0;100;9;2;78;3;1;1;0;72.856476;0;2;0;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;71;100;3;44;11;0;0;77;13;3;54;1;2;2;2;50.0;1;2;-1;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;75;290;15;107;10;1;1;82;11;0;36;4;2;2;32;57.0;2;3;0;83;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
0;65;142;4;45;16;0;0;94;16;4;25;1;3;3;19;59.0;4;3;1;70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;68;181;6;98;2;1;1;67;3;1;100;2;0;0;58;74.11288;3;1;1;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;88;324;18;126;17;0;0;100;17;0;6;3;0;0;4;55.404816;5;1;1;75;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
0;74;150;3;88;21;1;1;88;24;1;25;2;1;1;1;60.832497;3;2;0;43;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;85;355;9;122;38;0;0;97;38;1;26;4;0;0;1;61.068523;7;1;0;44;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;77;221;0;64;31;0;0;94;36;4;51;2;1;0;9;88.0;3;6;0;45;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;58;381;3;77;23;3;2;76;25;2;28;1;0;0;29;82.0;5;4;0;69;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;87;128;9;59;13;0;0;100;13;1;31;3;0;0;3;6.0;3;2;0;63;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;72;225;3;68;28;0;0;96;28;4;18;3;0;0;25;100.0;5;2;1;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;74;104;5;49;13;0;0;100;13;1;31;2;0;0;60;81.0;5;3;1;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;61;83;1;43;40;0;0;100;47;2;32;1;0;0;50;85.0;10;5;5;52;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
1;76;445;2;89;28;0;0;100;30;3;37;4;3;3;17;97.0;6;2;2;62;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;63;153;4;52;6;1;1;71;7;1;14;1;1;1;54;76.0;5;1;1;86;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;77;187;2;63;35;0;0;100;36;1;19;2;0;0;13;60.44346;6;1;1;35;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;85;200;10;57;19;0;0;100;19;1;16;3;0;0;7;65.0;4;2;0;50;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1;87;193;2;83;36;0;0;100;40;1;23;0;2;2;1;61.208775;5;1;0;38;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;73;90;1;37;24;0;0;96;25;2;40;1;1;1;9;69.0;8;4;0;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;62;93;9;40;12;1;1;85;13;1;54;8;0;0;30;90.0;2;2;1;57;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;63;128;7;56;13;2;2;71;15;1;29;11;0;0;0;60.306213;0;2;-1;33;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;62;206;6;54;34;1;1;100;36;5;47;0;1;1;31;81.0;3;4;1;54;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;78;410;2;93;40;0;0;98;41;3;27;11;0;0;2;51.0;11;3;0;54;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1;81;188;3;75;47;0;0;100;48;2;17;1;1;1;2;63.161472;4;1;0;36;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1;60;160;3;48;16;0;0;81;16;4;31;4;2;2;65;74.0;2;3;1;63;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;63;232;11;78;34;0;0;97;36;2;14;20;0;0;75;83.0;9;2;5;65;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;59;126;12;58;18;2;1;85;24;0;30;0;10;10;95;42.0;5;3;2;80;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;80;263;21;116;25;0;0;100;25;0;64;21;0;0;48;66.09508;3;2;0;71;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;78;173;21;93;25;0;0;92;26;0;35;16;0;0;4;34.0;4;2;0;44;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1;85;214;5;79;28;0;0;97;33;1;33;14;0;0;7;62.463627;3;2;0;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;60;130;1;48;11;5;5;92;12;1;25;0;2;2;74;83.0;4;1;1;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;78;213;32;119;20;0;0;100;20;0;30;10;0;0;45;58.0;3;2;1;55;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;67;246;2;58;17;1;1;95;19;7;37;1;2;2;60;95.0;5;3;1;73;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;89;150;19;69;12;0;0;100;12;0;33;4;0;0;2;55.0;1;2;0;43;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;56;89;6;38;26;1;0;93;27;2;26;11;0;0;49;60.0;9;4;1;94;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;59;147;1;52;5;1;1;86;7;1;71;12;0;0;78;100.0;2;2;1;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;60;132;6;67;14;1;1;59;17;2;18;7;0;0;41;94.0;1;2;1;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;56;151;19;78;38;2;2;90;42;0;67;1;3;3;86;59.0;5;3;1;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;66;84;25;54;2;2;0;38;4;0;25;0;3;3;97;59.900406;1;1;1;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;55;152;9;43;31;0;0;97;43;3;32;1;11;11;92;75.09507;7;1;7;82;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;82;127;4;69;27;0;0;100;28;3;18;0;3;3;25;99.0;6;3;1;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;55;253;3;74;31;1;1;97;31;1;42;0;2;2;11;92.0;4;6;0;80;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
0;68;230;5;94;23;0;0;88;24;3;54;2;1;1;40;64.0;4;6;1;79;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;88;313;14;116;5;0;0;100;5;0;0;10;0;0;13;54.791195;3;0;0;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;67;194;5;80;17;0;0;94;17;1;41;3;1;1;30;49.0;1;4;1;71;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;68;21;7;13;7;0;0;100;7;2;86;2;2;2;19;90.0;1;5;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;65;148;1;65;16;0;0;100;17;1;29;4;1;1;79;69.0;7;5;6;92;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;61;84;13;31;9;0;0;89;9;0;33;5;0;0;81;62.24897;5;1;3;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;91;392;24;150;17;0;0;100;17;0;6;4;0;0;7;55.13432;3;1;0;44;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;70;74;9;47;16;0;0;100;16;1;50;1;4;4;44;73.0;4;2;2;67;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;58;165;8;79;27;0;0;96;27;1;37;4;1;1;85;78.0;9;5;5;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
1;91;181;17;60;8;0;0;100;9;0;38;0;1;1;0;60.3779;2;1;0;60;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
0;64;175;20;115;13;2;0;56;16;0;19;19;0;0;85;74.0;9;1;6;91;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;89;166;6;96;19;0;0;100;19;1;32;9;0;0;10;66.0;4;2;1;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;67;164;10;77;46;1;1;98;50;1;18;8;0;0;24;68.0;12;2;1;54;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;81;280;3;84;21;0;0;100;23;1;33;16;0;0;16;75.0;2;2;0;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;67;117;5;61;26;0;0;93;27;3;15;3;1;1;86;69.123215;5;1;3;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;65;148;1;64;42;1;0;82;45;4;60;1;4;4;13;65.0;3;8;2;75;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;79;289;7;81;19;0;0;100;20;1;32;5;0;0;67;55.0;2;1;1;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;50;155;26;79;32;7;6;82;40;0;29;0;2;2;88;86.0;7;10;3;77;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
1;80;344;4;92;35;0;0;94;38;3;26;10;0;0;17;86.0;5;2;0;39;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0;70;117;3;50;18;0;0;89;18;4;50;7;0;0;42;83.0;2;3;0;63;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0;77;61;2;33;14;0;0;100;15;1;7;21;0;0;27;59.327244;4;1;0;56;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;71;161;4;70;12;1;1;100;12;2;33;2;5;5;12;67.39927;2;2;0;50;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1;66;233;2;69;28;0;0;93;29;2;48;9;0;0;58;64.0;7;3;2;71;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;80;150;2;64;18;0;0;95;19;2;68;9;0;0;8;91.0;1;2;0;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;70;418;6;102;19;0;0;100;19;5;21;0;1;1;44;75.298355;7;2;3;77;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;61;281;9;107;22;2;0;79;24;4;42;6;0;0;86;91.0;3;3;2;78;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;84;312;27;111;19;0;0;100;20;0;32;12;1;0;49;10.0;3;2;0;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1;80;175;24;99;15;0;0;100;15;0;33;1;1;1;1;24.0;3;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;77;198;8;63;20;0;0;100;20;2;45;14;0;0;35;74.0;5;4;1;91;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
1;81;147;11;90;9;1;0;90;10;1;10;1;2;2;0;58.528847;2;0;0;29;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;71;193;37;105;9;0;0;78;9;0;44;4;0;0;39;12.0;2;2;0;67;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;56;127;9;58;30;0;0;90;30;1;80;0;2;2;74;59.0;3;7;1;100;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
0;55;254;1;69;23;0;0;92;24;1;58;21;0;0;97;66.0;5;3;4;89;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;74;150;5;43;22;0;0;96;23;2;52;14;1;1;23;99.0;3;3;2;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;86;158;3;71;29;0;0;100;31;6;52;3;1;1;3;93.0;1;2;0;43;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
0;50;118;18;75;3;3;3;43;7;0;29;0;5;5;154;69.0;1;1;1;100;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;62;193;2;69;16;0;0;94;17;3;24;7;0;0;92;70.943405;6;1;2;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;67;124;2;53;18;0;0;89;20;1;47;2;3;3;30;58.0;5;2;1;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;88;225;3;74;34;0;0;100;35;2;46;3;1;1;6;91.0;4;4;0;73;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0;54;203;4;78;47;5;5;90;49;2;76;0;3;3;56;90.0;5;14;0;86;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;59;84;11;47;10;2;0;69;13;1;46;10;0;0;69;75.0;4;2;2;86;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;63;154;7;75;26;0;0;88;26;3;27;2;1;1;69;70.241585;5;1;2;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;71;350;13;122;24;1;0;88;25;0;28;8;0;0;13;53.0;3;3;0;58;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;66;213;16;88;12;0;0;60;15;0;20;17;1;0;51;73.0;3;1;0;80;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;59;166;13;72;16;2;1;68;19;0;42;11;0;0;42;73.0;4;3;2;78;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;77;189;15;81;19;0;0;95;19;0;11;2;1;1;36;56.96213;3;1;1;40;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;71;83;2;33;23;0;0;96;26;5;23;0;11;11;23;92.0;4;3;0;47;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;72;252;1;47;14;0;0;94;16;6;31;0;2;2;49;71.0;3;3;0;78;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;68;151;10;82;22;1;0;79;24;1;25;10;0;0;53;62.187527;7;2;1;64;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;90;165;1;111;4;0;0;100;5;1;40;1;3;3;0;63.748;0;0;0;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;73;80;2;42;14;0;0;100;15;2;27;2;0;0;61;73.0;4;3;0;88;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;80;315;27;114;12;0;0;83;13;0;50;14;0;0;18;70.0;3;2;0;83;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0;77;237;1;71;24;0;0;97;30;4;55;1;1;1;43;74.0;3;2;0;63;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;82;139;9;59;17;0;0;100;17;1;35;3;0;0;0;62.667637;1;1;-1;50;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
1;85;166;11;81;22;0;0;100;22;1;36;4;0;0;0;55.0;0;2;0;29;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
1;77;126;1;53;31;0;0;100;33;3;24;11;0;0;2;59.0;3;2;0;56;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;59;255;39;111;11;1;0;75;12;0;50;6;0;0;91;83.0;5;1;2;100;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
0;55;212;2;56;27;3;3;93;29;2;17;1;4;4;73;90.0;8;3;2;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;67;143;2;49;11;0;0;83;12;2;25;0;5;5;53;76.0;2;1;1;43;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;77;166;2;86;19;0;0;100;20;3;20;2;2;2;44;69.01634;5;2;0;70;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;62;22;1;12;7;0;0;100;9;5;22;9;0;0;59;88.0;5;2;0;100;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;88;130;6;183;15;0;0;100;15;1;7;3;0;0;12;58.911793;2;1;0;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;79;222;36;102;2;1;0;75;4;0;75;3;0;0;0;64.587234;0;1;-1;50;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;64;282;17;81;32;1;0;76;33;0;33;23;0;0;17;56.0;9;4;0;65;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;59;81;6;41;27;5;5;100;27;2;44;1;4;4;49;73.0;6;4;2;71;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;87;204;1;78;45;0;0;100;46;2;59;14;0;0;1;95.0;3;2;0;50;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
1;84;169;3;79;19;0;0;100;19;1;58;3;1;1;2;57.0;3;3;1;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;85;186;8;83;22;0;0;100;22;2;18;21;0;0;9;79.0;2;2;0;36;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
1;85;175;9;79;21;0;0;100;21;1;10;1;2;2;8;59.26091;1;1;0;25;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
1;75;144;7;56;26;0;0;100;27;2;42;1;1;1;32;62.0;3;4;1;67;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;56;144;3;55;34;0;0;100;36;2;53;5;0;0;92;84.0;9;3;5;92;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;69;101;8;44;17;0;0;100;18;1;24;7;0;0;48;53.0;4;3;2;78;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;73;44;7;32;10;0;0;100;10;1;30;8;0;0;55;64.10826;3;1;0;67;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1;64;145;12;81;28;0;0;97;30;0;61;10;0;0;60;75.0;2;4;1;75;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0;74;195;6;103;22;1;1;96;23;2;22;2;1;0;43;65.83915;5;2;2;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;84;218;2;92;39;0;0;100;42;5;19;0;3;3;8;73.9934;5;1;0;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;72;230;21;113;17;0;0;100;17;0;41;10;0;0;75;63.68861;7;1;2;89;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0;80;115;3;44;11;0;0;100;12;2;55;6;0;0;27;55.0;1;2;0;50;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;82;215;41;101;18;0;0;100;19;0;21;4;0;0;42;59.061;3;1;1;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;80;277;5;93;34;1;0;97;35;1;40;7;0;0;7;80.0;4;3;1;58;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;88;237;16;119;10;0;0;100;10;0;10;23;0;0;1;55.690723;4;1;0;56;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;75;129;11;57;23;0;0;100;24;1;38;12;1;0;32;71.0;4;4;0;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;69;154;3;63;23;1;0;96;27;5;33;3;1;1;61;77.492294;3;1;1;67;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;78;263;23;102;19;0;0;95;19;0;42;14;0;0;17;29.0;6;3;0;82;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
1;58;135;15;71;17;1;1;83;18;0;33;15;0;0;45;60.430874;2;1;0;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;71;211;2;74;28;0;0;93;30;4;20;3;2;2;12;82.0;7;2;0;60;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0;91;174;33;101;16;0;0;100;16;0;56;4;0;0;1;62.73101;1;1;0;40;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;63;135;2;78;6;4;2;54;13;2;31;1;2;1;31;65.04099;1;1;0;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;77;178;3;87;19;0;0;95;19;2;16;0;3;3;35;58.0;4;2;2;54;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;70;219;12;95;16;2;2;94;17;0;41;23;0;0;60;33.0;2;2;1;80;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;58;280;5;97;33;0;0;88;34;5;21;0;1;1;47;75.0;7;4;2;79;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
1;89;396;15;129;15;0;0;100;15;0;13;5;0;0;3;55.95371;2;1;0;33;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
0;57;200;5;57;8;5;4;62;13;3;46;4;2;2;54;52.0;4;3;1;88;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;87;169;5;89;15;0;0;100;15;1;20;5;0;0;4;86.0;4;2;0;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;77;56;1;20;10;0;0;100;11;4;36;8;0;0;5;77.0;3;3;0;67;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
0;64;86;4;54;7;2;1;78;9;1;11;7;0;0;48;94.0;2;1;1;50;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;80;164;25;104;20;0;0;100;21;0;5;6;0;0;55;56.812267;4;1;0;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
